date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:32:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:32:31%20GMT	https://nicolearcherpsyd.com/?p=4008	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index2be0.html	(from https://nicolearcherpsyd.com/set-yourself-up-for-success-the-importance-of-goal-setting-to-improve-self-esteem/)
10:32:31	999/999	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ba12c2f090b79a5aacbc696560222baf%22	https://nicolearcherpsyd.com/set-yourself-up-for-success-the-importance-of-goal-setting-to-improve-self-esteem/feed/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/set-yourself-up-for-success-the-importance-of-goal-setting-to-improve-self-esteem/feed/index.html	(from https://nicolearcherpsyd.com/set-yourself-up-for-success-the-importance-of-goal-setting-to-improve-self-esteem/)
10:32:31	3332/3332	---M-Z	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:32:31%20GMT	https://nicolearcherpsyd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnicolearcherpsyd.com%2Fset-yourself-up-for-success-the-importance-of-goal-setting-to-improve-self-esteem%2F	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/oembed/1.0/embed32f0.json	(from https://nicolearcherpsyd.com/set-yourself-up-for-success-the-importance-of-goal-setting-to-improve-self-esteem/)
10:32:32	3437/3437	---M-Z	200	added ('OK')	text/xml	date:Tue,%2020%20Jun%202023%2014:32:32%20GMT	https://nicolearcherpsyd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnicolearcherpsyd.com%2Fset-yourself-up-for-success-the-importance-of-goal-setting-to-improve-self-esteem%2F&format=xml	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/oembed/1.0/embed01cc	(from https://nicolearcherpsyd.com/set-yourself-up-for-success-the-importance-of-goal-setting-to-improve-self-esteem/)
10:32:33	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:32:33%20GMT	http://nicolearcherpsyd.com/?wordfence_lh=1&hid=26EACB6A5C6352EFC912EB2F575E3A42	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index0cc6.html	(from https://nicolearcherpsyd.com/set-yourself-up-for-success-the-importance-of-goal-setting-to-improve-self-esteem/)
10:32:33	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jun%202023%2014:32:33%20GMT	https://nicolearcherpsyd.com/set-yourself-up-for-success-the-importance-of-goal-setting-to-improve-self-esteem/?share=twitter	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/set-yourself-up-for-success-the-importance-of-goal-setting-to-improve-self-esteem/index9a7b.html	(from https://nicolearcherpsyd.com/set-yourself-up-for-success-the-importance-of-goal-setting-to-improve-self-esteem/)
10:32:33	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jun%202023%2014:32:33%20GMT	https://nicolearcherpsyd.com/set-yourself-up-for-success-the-importance-of-goal-setting-to-improve-self-esteem/?share=facebook	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/set-yourself-up-for-success-the-importance-of-goal-setting-to-improve-self-esteem/index5a58.html	(from https://nicolearcherpsyd.com/set-yourself-up-for-success-the-importance-of-goal-setting-to-improve-self-esteem/)
10:32:34	975502/975502	---M--	200	added ('OK')	image/jpeg	etag:%222919db08c9773de6%22	https://i0.wp.com/nicolearcherpsyd.com/wp-content/uploads/2017/12/bethany-laird-311248.jpg?fit=4047%2C3238&ssl=1	/home/darcher/websites/nicolearcherpsyd.com/i0.wp.com/nicolearcherpsyd.com/wp-content/uploads/2017/12/bethany-laird-311248783d.jpg	(from https://nicolearcherpsyd.com/handling-perfectionism-related-anxiety-holidays/)
10:32:35	17557/17557	---MCZ	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:32:34%20GMT	https://nicolearcherpsyd.com/wp-json/wp/v2/posts/3993	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/wp/v2/posts/3993.json	(from https://nicolearcherpsyd.com/handling-perfectionism-related-anxiety-holidays/)
10:32:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:32:35%20GMT	https://wp.me/p9nTCT-12p	/home/darcher/websites/nicolearcherpsyd.com/wp.me/p9nTCT-12p	(from https://nicolearcherpsyd.com/handling-perfectionism-related-anxiety-holidays/)
10:32:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:32:36%20GMT	https://nicolearcherpsyd.com/?p=3993	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index9f49.html	(from https://nicolearcherpsyd.com/handling-perfectionism-related-anxiety-holidays/)
10:32:36	907/907	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ba12c2f090b79a5aacbc696560222baf%22	https://nicolearcherpsyd.com/handling-perfectionism-related-anxiety-holidays/feed/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/handling-perfectionism-related-anxiety-holidays/feed/index.html	(from https://nicolearcherpsyd.com/handling-perfectionism-related-anxiety-holidays/)
10:32:36	3179/3179	---M-Z	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:32:36%20GMT	https://nicolearcherpsyd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnicolearcherpsyd.com%2Fhandling-perfectionism-related-anxiety-holidays%2F	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/oembed/1.0/embed262c.json	(from https://nicolearcherpsyd.com/handling-perfectionism-related-anxiety-holidays/)
10:32:37	3282/3282	---M-Z	200	added ('OK')	text/xml	date:Tue,%2020%20Jun%202023%2014:32:37%20GMT	https://nicolearcherpsyd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnicolearcherpsyd.com%2Fhandling-perfectionism-related-anxiety-holidays%2F&format=xml	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/oembed/1.0/embed27ed	(from https://nicolearcherpsyd.com/handling-perfectionism-related-anxiety-holidays/)
10:32:38	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:32:38%20GMT	http://nicolearcherpsyd.com/?wordfence_lh=1&hid=46E3DD5739AD7DD19B55143BDF6B2B60	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index4a6f.html	(from https://nicolearcherpsyd.com/handling-perfectionism-related-anxiety-holidays/)
10:32:38	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jun%202023%2014:32:38%20GMT	https://nicolearcherpsyd.com/handling-perfectionism-related-anxiety-holidays/?share=twitter	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/handling-perfectionism-related-anxiety-holidays/index9a7b.html	(from https://nicolearcherpsyd.com/handling-perfectionism-related-anxiety-holidays/)
10:32:38	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jun%202023%2014:32:38%20GMT	https://nicolearcherpsyd.com/handling-perfectionism-related-anxiety-holidays/?share=facebook	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/handling-perfectionism-related-anxiety-holidays/index5a58.html	(from https://nicolearcherpsyd.com/handling-perfectionism-related-anxiety-holidays/)
10:32:38	4356/4356	---M-Z	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:32:38%20GMT	https://nicolearcherpsyd.com/wp-json/wp/v2/tags/67	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/wp/v2/tags/67.json	(from https://nicolearcherpsyd.com/tag/anxiety/)
10:32:39	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:32:39%20GMT	http://nicolearcherpsyd.com/?wordfence_lh=1&hid=3B4B2D82E85265F036E041F5C332C690	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index9184.html	(from https://nicolearcherpsyd.com/tag/anxiety/)
10:32:39	4377/4377	---M-Z	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:32:39%20GMT	https://nicolearcherpsyd.com/wp-json/wp/v2/tags/69	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/wp/v2/tags/69.json	(from https://nicolearcherpsyd.com/tag/holidays/)
10:32:40	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:32:40%20GMT	http://nicolearcherpsyd.com/?wordfence_lh=1&hid=2AF26AE7BCE32F47B409F3F4CDE9EBF8	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index94b9.html	(from https://nicolearcherpsyd.com/tag/holidays/)
10:32:40	11132/11132	---MCZ	200	added ('OK')	application/rss+xml	etag:%22ba12c2f090b79a5aacbc696560222baf%22	https://nicolearcherpsyd.com/tag/anxiety/feed/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/tag/anxiety/feed/index.html	(from https://nicolearcherpsyd.com/tag/anxiety/)
10:32:40	11134/11134	---MCZ	200	added ('OK')	application/rss+xml	etag:%22ba12c2f090b79a5aacbc696560222baf%22	https://nicolearcherpsyd.com/tag/holidays/feed/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/tag/holidays/feed/index.html	(from https://nicolearcherpsyd.com/tag/holidays/)
10:32:40	4482/4482	---M-Z	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:32:40%20GMT	https://nicolearcherpsyd.com/wp-json/wp/v2/tags/73	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/wp/v2/tags/73.json	(from https://nicolearcherpsyd.com/tag/perfectionism/)
10:32:41	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:32:41%20GMT	http://nicolearcherpsyd.com/?wordfence_lh=1&hid=60455A7CD0DE9B1980060CB81B57D8FA	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/indexeb44.html	(from https://nicolearcherpsyd.com/tag/perfectionism/)
10:32:41	4029/4029	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ba12c2f090b79a5aacbc696560222baf%22	https://nicolearcherpsyd.com/tag/perfectionism/feed/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/tag/perfectionism/feed/index.html	(from https://nicolearcherpsyd.com/tag/perfectionism/)
10:32:41	4335/4335	---M-Z	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:32:41%20GMT	https://nicolearcherpsyd.com/wp-json/wp/v2/tags/68	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/wp/v2/tags/68.json	(from https://nicolearcherpsyd.com/tag/stress/)
10:32:42	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:32:42%20GMT	http://nicolearcherpsyd.com/?wordfence_lh=1&hid=A352FA013152DE7FEAD68452F49CE299	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index6119.html	(from https://nicolearcherpsyd.com/tag/stress/)
10:32:42	11130/11130	---MCZ	200	added ('OK')	application/rss+xml	etag:%22ba12c2f090b79a5aacbc696560222baf%22	https://nicolearcherpsyd.com/tag/stress/feed/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/tag/stress/feed/index.html	(from https://nicolearcherpsyd.com/tag/stress/)
10:32:42	4353/4353	---M-Z	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:32:42%20GMT	https://nicolearcherpsyd.com/wp-json/wp/v2/tags/6	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/wp/v2/tags/6.json	(from https://nicolearcherpsyd.com/tag/therapy/)
10:32:43	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:32:43%20GMT	http://nicolearcherpsyd.com/?wordfence_lh=1&hid=6E374BC5F6630661BFAE1D642747AF87	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index0d05.html	(from https://nicolearcherpsyd.com/tag/therapy/)
10:32:43	4017/4017	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ba12c2f090b79a5aacbc696560222baf%22	https://nicolearcherpsyd.com/tag/therapy/feed/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/tag/therapy/feed/index.html	(from https://nicolearcherpsyd.com/tag/therapy/)
10:32:44	379437/379437	---M--	200	added ('OK')	image/png	etag:%22844f262a040c14e2%22	https://i0.wp.com/nicolearcherpsyd.com/wp-content/uploads/2017/11/How-to-Manage-stress-and-mental-health-while-in-graduate-school.png?fit=1080%2C1080&ssl=1	/home/darcher/websites/nicolearcherpsyd.com/i0.wp.com/nicolearcherpsyd.com/wp-content/uploads/2017/11/How-to-Manage-stress-and-mental-health-while-in-graduate-school6bdb.png	(from https://nicolearcherpsyd.com/managing-stress-mental-health-graduate-school/)
10:32:46	20139/20139	---MCZ	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:32:44%20GMT	https://nicolearcherpsyd.com/wp-json/wp/v2/posts/3949	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/wp/v2/posts/3949.json	(from https://nicolearcherpsyd.com/managing-stress-mental-health-graduate-school/)
10:32:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:32:46%20GMT	https://wp.me/p9nTCT-11H	/home/darcher/websites/nicolearcherpsyd.com/wp.me/p9nTCT-11H	(from https://nicolearcherpsyd.com/managing-stress-mental-health-graduate-school/)
10:32:47	897/897	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ba12c2f090b79a5aacbc696560222baf%22	https://nicolearcherpsyd.com/managing-stress-mental-health-graduate-school/feed/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/managing-stress-mental-health-graduate-school/feed/index.html	(from https://nicolearcherpsyd.com/managing-stress-mental-health-graduate-school/)
10:32:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:32:47%20GMT	https://nicolearcherpsyd.com/?p=3949	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index2b36.html	(from https://nicolearcherpsyd.com/managing-stress-mental-health-graduate-school/)
10:32:47	3032/3032	---M-Z	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:32:47%20GMT	https://nicolearcherpsyd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnicolearcherpsyd.com%2Fmanaging-stress-mental-health-graduate-school%2F	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/oembed/1.0/embedf83e.json	(from https://nicolearcherpsyd.com/managing-stress-mental-health-graduate-school/)
10:32:48	3143/3143	---M-Z	200	added ('OK')	text/xml	date:Tue,%2020%20Jun%202023%2014:32:48%20GMT	https://nicolearcherpsyd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnicolearcherpsyd.com%2Fmanaging-stress-mental-health-graduate-school%2F&format=xml	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/oembed/1.0/embedf9c0	(from https://nicolearcherpsyd.com/managing-stress-mental-health-graduate-school/)
10:32:49	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:32:49%20GMT	http://nicolearcherpsyd.com/?wordfence_lh=1&hid=4AAA3CF32168AF89033AD92925182841	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/indexc960.html	(from https://nicolearcherpsyd.com/managing-stress-mental-health-graduate-school/)
10:32:50	113938/113938	---M--	200	added ('OK')	image/png	etag:%22b9d36432b33a1359%22	https://i0.wp.com/nicolearcherpsyd.com/wp-content/uploads/2017/11/How-to-Manage-stress-and-mental-health-while-in-graduate-school-1.png?resize=560%2C560&ssl=1	/home/darcher/websites/nicolearcherpsyd.com/i0.wp.com/nicolearcherpsyd.com/wp-content/uploads/2017/11/How-to-Manage-stress-and-mental-health-while-in-graduate-school-116bb.png	(from https://nicolearcherpsyd.com/managing-stress-mental-health-graduate-school/)
10:32:50	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jun%202023%2014:32:50%20GMT	https://nicolearcherpsyd.com/managing-stress-mental-health-graduate-school/?share=facebook	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/managing-stress-mental-health-graduate-school/index5a58.html	(from https://nicolearcherpsyd.com/managing-stress-mental-health-graduate-school/)
10:32:50	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jun%202023%2014:32:50%20GMT	https://nicolearcherpsyd.com/managing-stress-mental-health-graduate-school/?share=twitter	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/managing-stress-mental-health-graduate-school/index9a7b.html	(from https://nicolearcherpsyd.com/managing-stress-mental-health-graduate-school/)
10:32:50	4910/4910	---M-Z	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:32:50%20GMT	https://nicolearcherpsyd.com/wp-json/wp/v2/categories/1	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/wp/v2/categories/1.json	(from https://nicolearcherpsyd.com/category/uncategorized/)
10:32:52	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:32:51%20GMT	http://nicolearcherpsyd.com/?wordfence_lh=1&hid=52E25ACA0642522711ED4CB43C4663B3	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index26cf.html	(from https://nicolearcherpsyd.com/category/uncategorized/)
10:32:52	49891/49891	---M--	200	added ('OK')	image/jpeg	etag:%22a701aca0948b7e80%22	https://i0.wp.com/nicolearcherpsyd.com/wp-content/uploads/2017/11/d8871728-1418-4062-bcd1-25e1edb75769.jpg?fit=638%2C425&ssl=1	/home/darcher/websites/nicolearcherpsyd.com/i0.wp.com/nicolearcherpsyd.com/wp-content/uploads/2017/11/d8871728-1418-4062-bcd1-25e1edb757697fa5.jpg	(from https://nicolearcherpsyd.com/treat-yourself-the-importance-of-putting-yourself-first-self-care/)
10:32:52	13175/13175	---MCZ	200	added ('OK')	application/rss+xml	etag:%22ba12c2f090b79a5aacbc696560222baf%22	https://nicolearcherpsyd.com/category/uncategorized/feed/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/category/uncategorized/feed/index.html	(from https://nicolearcherpsyd.com/category/uncategorized/)
10:32:52	21043/21043	---MCZ	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:32:52%20GMT	https://nicolearcherpsyd.com/wp-json/wp/v2/posts/3939	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/wp/v2/posts/3939.json	(from https://nicolearcherpsyd.com/treat-yourself-the-importance-of-putting-yourself-first-self-care/)
10:32:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:32:53%20GMT	https://wp.me/p9nTCT-11x	/home/darcher/websites/nicolearcherpsyd.com/wp.me/p9nTCT-11x.c8.delayed	(from https://nicolearcherpsyd.com/treat-yourself-the-importance-of-putting-yourself-first-self-care/)
10:32:54	958/958	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ba12c2f090b79a5aacbc696560222baf%22	https://nicolearcherpsyd.com/treat-yourself-the-importance-of-putting-yourself-first-self-care/feed/	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/treat-yourself-the-importance-of-putting-yourself-first-self-care/feed/index.html	(from https://nicolearcherpsyd.com/treat-yourself-the-importance-of-putting-yourself-first-self-care/)
10:32:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:32:54%20GMT	https://nicolearcherpsyd.com/?p=3939	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index9d4f.html	(from https://nicolearcherpsyd.com/treat-yourself-the-importance-of-putting-yourself-first-self-care/)
10:32:54	3089/3089	---M-Z	200	added ('OK')	application/json	date:Tue,%2020%20Jun%202023%2014:32:54%20GMT	https://nicolearcherpsyd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnicolearcherpsyd.com%2Ftreat-yourself-the-importance-of-putting-yourself-first-self-care%2F	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/oembed/1.0/embed4e1c.json	(from https://nicolearcherpsyd.com/treat-yourself-the-importance-of-putting-yourself-first-self-care/)
10:32:55	3198/3198	---M-Z	200	added ('OK')	text/xml	date:Tue,%2020%20Jun%202023%2014:32:55%20GMT	https://nicolearcherpsyd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnicolearcherpsyd.com%2Ftreat-yourself-the-importance-of-putting-yourself-first-self-care%2F&format=xml	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-json/oembed/1.0/embeda5ba	(from https://nicolearcherpsyd.com/treat-yourself-the-importance-of-putting-yourself-first-self-care/)
10:32:56	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:32:56%20GMT	http://nicolearcherpsyd.com/?wordfence_lh=1&hid=3F0E2FBF5EC5B443B280F48B9CA77F5D	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index087e.html	(from https://nicolearcherpsyd.com/treat-yourself-the-importance-of-putting-yourself-first-self-care/)
10:33:07	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jun%202023%2014:32:56%20GMT	https://nicolearcherpsyd.com/treat-yourself-the-importance-of-putting-yourself-first-self-care/?share=facebook	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/treat-yourself-the-importance-of-putting-yourself-first-self-care/index5a58.html	(from https://nicolearcherpsyd.com/treat-yourself-the-importance-of-putting-yourself-first-self-care/)
10:33:07	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jun%202023%2014:32:56%20GMT	https://nicolearcherpsyd.com/treat-yourself-the-importance-of-putting-yourself-first-self-care/?share=twitter	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/treat-yourself-the-importance-of-putting-yourself-first-self-care/index9a7b.html	(from https://nicolearcherpsyd.com/treat-yourself-the-importance-of-putting-yourself-first-self-care/)
10:33:07	0/0	---M--	200	added ('OK')	text/javascript	date:Tue,%2020%20Jun%202023%2014:32:56%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid%3D86E9D1805150EABA599015BA97489DBE	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index750c.html	(from https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=86E9D1805150EABA599015BA97489DBE)
10:33:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:32:57%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=76BE7D5753C0144BC70D8977066883D6	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/indexbcbc.html	(from http://nicolearcherpsyd.com/?wordfence_lh=1&hid=76BE7D5753C0144BC70D8977066883D6)
10:33:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:33:08%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=021CB6385D59AEE270689DB4615D7B9B	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index8b2d.html	(from http://nicolearcherpsyd.com/?wordfence_lh=1&hid=021CB6385D59AEE270689DB4615D7B9B)
10:33:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:33:08%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=0B1685C6592C546A85B12A34A65A9796	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index1de3.html	(from http://nicolearcherpsyd.com/?wordfence_lh=1&hid=0B1685C6592C546A85B12A34A65A9796)
10:33:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:33:08%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=EA57E108E8399D4828C1CA94ECABB5C1	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/indexf968.html	(from http://nicolearcherpsyd.com/?wordfence_lh=1&hid=EA57E108E8399D4828C1CA94ECABB5C1)
10:33:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:33:09%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=84C93C51F45896315C5491E71DC075B7	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index547a.html	(from http://nicolearcherpsyd.com/?wordfence_lh=1&hid=84C93C51F45896315C5491E71DC075B7)
10:33:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:33:20%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=5C07A51BFF52D2147D2941A0DC0E63F2	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index54a9.html	(from http://nicolearcherpsyd.com/?wordfence_lh=1&hid=5C07A51BFF52D2147D2941A0DC0E63F2)
10:33:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:33:20%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=202BACC697DECB37DB749801404E7688	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index3a3f.html	(from http://nicolearcherpsyd.com/?wordfence_lh=1&hid=202BACC697DECB37DB749801404E7688)
10:33:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:33:20%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=6E34DC5419FCEDA397A2987DB67E2987	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index7dfb.html	(from http://nicolearcherpsyd.com/?wordfence_lh=1&hid=6E34DC5419FCEDA397A2987DB67E2987)
10:33:32	90527/90527	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Nov%202017%2015:19:55%20GMT	https://nicolearcherpsyd.com/wp-content/uploads/2017/11/timothy-eberly-420096-1-1024x551.jpg	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/wp-content/uploads/2017/11/timothy-eberly-420096-1-1024x551.jpg	(from https://nicolearcherpsyd.com/5-tips-manage-stress-holiday-season/)
10:33:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:33:21%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=D64D9949AF8A83833655E1BF2E1BB025	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/indexca98.html	(from http://nicolearcherpsyd.com/?wordfence_lh=1&hid=D64D9949AF8A83833655E1BF2E1BB025)
10:33:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Jun%202023%2014:33:32%20GMT	https://nicolearcherpsyd.com/?wordfence_lh=1%26hid=57F0E259590D80C7327133D3E010AB16	/home/darcher/websites/nicolearcherpsyd.com/nicolearcherpsyd.com/index1f8e.html	(from http://nicolearcherpsyd.com/?wordfence_lh=1&hid=57F0E259590D80C7327133D3E010AB16)
